Codigo,ID,Nombre del emplazamiento,Direccion,Municipio,Localidad,Provincia,Latitud,Longitud,Categoria
ARBA11585,LP039,VILLA YRIGOYEN(A),Calle 120 y 41 S/N,LA PLATA,LA PLATA,BUENOS AIRES,-34.896,-57.94569,C
ARBA4067,LP040,Calle 32 y 120,Diagonal 74 202 entre Calle 118 y Calle 33,LA PLATA,LA PLATA,BUENOS AIRES,-34.892931,-57.956397,B
ARBA3662,LP041,Villa CAtella  (reemplazo de Tolosa LC006),RUTA PROV. Nº13  S/N entre CALLE Nº 130 y -,ENSENADA,ENSENADA,BUENOS AIRES,-34.882778,-57.947778,B
ARBA10518,LP043,Arturo Segui(B),Parque Urbano Arturo Segui 419 y 145. S/N,BERAZATEGUI,ARTURO SEGUI,BUENOS AIRES,-34.889328,-58.12195,C
ARBA3708,LP044,Barrio Parque Sicardi (Tasa),calle 7 bis s/N° entre calle 636 y calle 637,LA PLATA,LA PLATA,BUENOS AIRES,-34.97588,-57.86988,B
ARBA10519,LP046,CITY BELL 2(E),"Parque Urbano City Bell 2,  461 A y 15 s/n",LA PLATA,CITY BELL,BUENOS AIRES,-34.868368,-58.059787,C
ARBA10520,LP047,CALLE 7 Y CALLE 452(A),"Parque Urbano City Bell 1,  C, Belgrano y 456, costa arroyo s/n",LA PLATA,CITY BELL,BUENOS AIRES,-34.877773,-58.070084,C
ARBA8816,LP048,GRAL BELGRANO Y CALLE 472(I),Camino Gral. Belgrano  0 y Calle 465,LA PLATA,LA PLATA,BUENOS AIRES,-34.880583,-58.059708,C
ARBA7438,LP049,CITY BELL 3(E),Calle 473 3468 entre Calle 30 y 0,LA PLATA,CITY BELL,BUENOS AIRES,-34.889028,-58.055472,C
ARBA6619,LP050,GRAND BELL(E),Calle 138 s/n entre Calle 479 y 0,LA PLATA,CITY BELL,BUENOS AIRES,-34.903744,-58.051837,C
ARBA4381,LP052,OLMOS(A),Av. 173 542 entre Calle 42 y Calle 43,LA PLATA,LA PLATA,BUENOS AIRES,-34.971306,-58.025472,C
ARBA7650,LP054,Tolosa 1 (Tasa),117 S/N entre 524 y 525,LA PLATA,LA PLATA,BUENOS AIRES,-34.885755,-57.968245,A
ARBA4342,LP055,Coop. Colonia Urquiza(A),Calle 186 s/n entre Calle 482 y 0,LA PLATA,ABASTO,BUENOS AIRES,-34.94175,-58.094472,C
ARBA4789,LP056,Estadio Unico La Plata(A),Av. 32  s/n entre Calle 21 y Av. 25,LA PLATA,LA PLATA,BUENOS AIRES,-34.913842,-57.98679,B
ARBA8152,LP057,Gorina - La Plata (TMA),CALLE 489 S/N entre CALLE 139 y CALLE 138,LA PLATA,LA PLATA,BUENOS AIRES,-34.90629,-58.039977,B
